Hprev,Cprev,Deaths,output,replicate
0.0,0.0,0,Ens000v,8
0.142857142857143,0.857142857142857,0,Ens000v,9
0.0,1.0,1,Ens000v,10
1.71428571428571,0.0,1,Ens000v,11
0.571428571428571,0.714285714285714,3,Ens000v,12
0.142857142857143,0.0,0,Ens000v,13
0.0,0.428571428571429,1,Ens000v,14
0.0,0.0,0,Ens000v,15
0.0,0.0,3,Ens000v,16
0.285714285714286,0.0,0,Ens000v,17
0.0,1.0,1,Ens000v,18
1.14285714285714,0.0,0,Ens000v,19
0,0,0,Ens000v,20
5.42857142857143,2.85714285714286,759,Ens000w,1
2.0,0.142857142857143,815,Ens000w,2
5.28571428571429,0.0,736,Ens000w,3
2.85714285714286,1.42857142857143,745,Ens000w,4
1.14285714285714,4.0,741,Ens000w,5
0.428571428571429,0.0,751,Ens000w,6
1.71428571428571,1.0,740,Ens000w,7
0.142857142857143,0.0,761,Ens000w,8
1.0,2.14285714285714,805,Ens000w,9
1.0,3.14285714285714,705,Ens000w,10
4.85714285714286,0.0,708,Ens000w,11
1.85714285714286,0.142857142857143,790,Ens000w,12
0.0,0.142857142857143,705,Ens000w,13
2.85714285714286,0.428571428571429,706,Ens000w,14
2.0,0.0,728,Ens000w,15
4.0,3.0,752,Ens000w,16
1.42857142857143,1.57142857142857,739,Ens000w,17
1.28571428571429,0.857142857142857,714,Ens000w,18
0.0,0.285714285714286,762,Ens000w,19
1.14285714285714,1.0,699,Ens000w,20
0,0,0,Ens000x,1
0,0,0,Ens000x,2
0,0,0,Ens000x,3
0,0,0,Ens000x,4
0.0,0.0,0,Ens000x,5
0,0,0,Ens000x,6
0,0,0,Ens000x,7
0,0,0,Ens000x,8
0,0,0,Ens000x,9
0,0,0,Ens000x,10
0.0,0.0,0,Ens000x,11
0,0,0,Ens000x,12
0,0,0,Ens000x,13
0,0,0,Ens000x,14
0,0,0,Ens000x,15
0,0,0,Ens000x,16
0,0,0,Ens000x,17
0,0,0,Ens000x,18
0.0,0.0,0,Ens000x,19
0,0,0,Ens000x,20
0.0,0.0,30,Ens000y,1
0.0,0.0,21,Ens000y,2
0.0,0.0,6,Ens000y,3
0.0,0.0,21,Ens000y,4
0.0,0.0,12,Ens000y,5
0.0,0.0,17,Ens000y,6
0.0,0.0,4,Ens000y,7
0.0,0.0,11,Ens000y,8
0.0,0.0,11,Ens000y,9
0.0,0.0,23,Ens000y,10
0.0,0.0,9,Ens000y,11
0.0,0.0,7,Ens000y,12
0.0,0.0,8,Ens000y,13
0.0,0.0,8,Ens000y,14
0.0,0.0,20,Ens000y,15
0.0,0.0,10,Ens000y,16
0.0,0.0,8,Ens000y,17
0.0,0.0,18,Ens000y,18
0.0,0.0,9,Ens000y,19
0.0,0.0,10,Ens000y,20
3.71428571428571,10.4285714285714,239,Ens000z,1
1.57142857142857,9.71428571428571,218,Ens000z,2
0.0,2.28571428571429,249,Ens000z,3
1.85714285714286,7.85714285714286,250,Ens000z,4
3.85714285714286,6.0,265,Ens000z,5
1.0,3.57142857142857,228,Ens000z,6
4.14285714285714,2.42857142857143,253,Ens000z,7
2.42857142857143,4.71428571428571,237,Ens000z,8
1.0,10.8571428571429,255,Ens000z,9
2.57142857142857,7.85714285714286,252,Ens000z,10
2.28571428571429,8.28571428571429,228,Ens000z,11
3.71428571428571,8.14285714285714,208,Ens000z,12
4.28571428571429,8.42857142857143,220,Ens000z,13
6.28571428571429,19.2857142857143,250,Ens000z,14
3.57142857142857,6.42857142857143,253,Ens000z,15
3.14285714285714,8.42857142857143,229,Ens000z,16
0.285714285714286,8.85714285714286,240,Ens000z,17
3.42857142857143,12.5714285714286,256,Ens000z,18
3.28571428571429,6.71428571428571,265,Ens000z,19
1.0,6.85714285714286,241,Ens000z,20
18.1428571428571,144.0,3250,Ens0010,1
20.5714285714286,179.571428571429,3291,Ens0010,2
11.4285714285714,115.857142857143,3409,Ens0010,3
8.57142857142857,116.285714285714,3451,Ens0010,4
14.2857142857143,116.571428571429,3369,Ens0010,5
14.5714285714286,136.285714285714,3476,Ens0010,6
14.7142857142857,143.285714285714,3355,Ens0010,7
19.4285714285714,112.428571428571,3374,Ens0010,8
6.71428571428571,91.4285714285714,3474,Ens0010,9
10.0,118.571428571429,3446,Ens0010,10
9.71428571428571,102.571428571429,3425,Ens0010,11
21.7142857142857,164.857142857143,3299,Ens0010,12
7.0,90.4285714285714,3479,Ens0010,13
16.2857142857143,107.714285714286,3397,Ens0010,14
13.1428571428571,120.285714285714,3452,Ens0010,15
24.7142857142857,176.0,3403,Ens0010,16
12.4285714285714,94.4285714285714,3355,Ens0010,17
11.1428571428571,125.714285714286,3454,Ens0010,18
13.1428571428571,115.714285714286,3451,Ens0010,19
18.8571428571429,137.142857142857,3318,Ens0010,20
1.42857142857143,1.0,129,Ens0011,1
0.0,1.0,154,Ens0011,2
0.714285714285714,1.0,154,Ens0011,3
3.28571428571429,0.0,116,Ens0011,4
0.571428571428571,1.14285714285714,140,Ens0011,5
0.0,0.857142857142857,137,Ens0011,6
0.142857142857143,1.0,146,Ens0011,7
0.428571428571429,0.0,143,Ens0011,8
3.0,3.0,142,Ens0011,9
0.0,1.0,151,Ens0011,10
0.0,0.0,146,Ens0011,11
0.142857142857143,0.285714285714286,155,Ens0011,12
1.28571428571429,0.714285714285714,134,Ens0011,13
3.28571428571429,1.0,128,Ens0011,14
0.142857142857143,2.42857142857143,121,Ens0011,15
0.142857142857143,0.0,146,Ens0011,16
2.14285714285714,0.0,121,Ens0011,17
0.0,0.0,133,Ens0011,18
1.28571428571429,0.0,114,Ens0011,19
1.85714285714286,0.428571428571429,130,Ens0011,20
0.0,1.0,1541,Ens0012,1
1.0,0.857142857142857,1537,Ens0012,2
0.714285714285714,1.57142857142857,1555,Ens0012,3
2.0,0.857142857142857,1512,Ens0012,4
0.285714285714286,0.857142857142857,1433,Ens0012,5
0.0,0.0,1539,Ens0012,6
1.0,0.0,1534,Ens0012,7
0.0,1.42857142857143,1501,Ens0012,8
0.142857142857143,1.14285714285714,1537,Ens0012,9
0.0,0.0,1542,Ens0012,10
0.285714285714286,1.42857142857143,1606,Ens0012,11
0.285714285714286,1.0,1541,Ens0012,12
1.42857142857143,0.0,1531,Ens0012,13
0.0,1.42857142857143,1587,Ens0012,14
0.428571428571429,1.0,1478,Ens0012,15
0.0,2.0,1558,Ens0012,16
0.0,0.714285714285714,1492,Ens0012,17
1.0,2.57142857142857,1504,Ens0012,18
0.0,1.0,1448,Ens0012,19
2.0,0.0,1541,Ens0012,20
2.57142857142857,0.0,37,Ens0013,1
3.0,0.0,6,Ens0013,2
6.42857142857143,0.0,34,Ens0013,3
1.0,0.0,4,Ens0013,4
7.14285714285714,0.0,103,Ens0013,5
0.0,0.0,13,Ens0013,6
3.14285714285714,0.0,35,Ens0013,7
3.71428571428571,0.0,26,Ens0013,8
0.0,0.0,7,Ens0013,9
2.85714285714286,0.0,9,Ens0013,10
0.0,0.0,18,Ens0013,11
0.714285714285714,0.0,3,Ens0013,12
3.14285714285714,0.0,34,Ens0013,13
1.0,0.0,7,Ens0013,14
1.28571428571429,0.0,35,Ens0013,15
4.0,0.0,49,Ens0013,16
1.85714285714286,0.0,15,Ens0013,17
5.85714285714286,0.0,92,Ens0013,18
1.57142857142857,0.0,50,Ens0013,19
2.0,0.0,33,Ens0013,20
0.0,2.57142857142857,63,Ens0014,1
2.57142857142857,3.42857142857143,64,Ens0014,2
1.0,5.0,275,Ens0014,3
3.0,3.71428571428571,161,Ens0014,4
5.28571428571429,2.85714285714286,189,Ens0014,5
0.142857142857143,2.14285714285714,110,Ens0014,6
0.0,2.57142857142857,107,Ens0014,7
3.28571428571429,4.14285714285714,100,Ens0014,8
2.42857142857143,3.14285714285714,175,Ens0014,9
0.0,9.71428571428571,138,Ens0014,10
2.0,9.28571428571429,144,Ens0014,11
3.14285714285714,10.4285714285714,288,Ens0014,12
0.714285714285714,2.85714285714286,103,Ens0014,13
4.85714285714286,8.71428571428571,193,Ens0014,14
3.42857142857143,3.85714285714286,220,Ens0014,15
0.0,0.428571428571429,24,Ens0014,16
0.285714285714286,2.14285714285714,205,Ens0014,17
0.0,7.14285714285714,155,Ens0014,18
0.571428571428571,3.0,204,Ens0014,19
0.714285714285714,3.71428571428571,193,Ens0014,20
0.571428571428571,0.0,21,Ens0015,1
0.0,0.0,6,Ens0015,2
0.0,0.0,22,Ens0015,3
0.0,0.0,20,Ens0015,4
0.0,1.0,15,Ens0015,5
1.71428571428571,0.285714285714286,62,Ens0015,6
1.28571428571429,0.0,17,Ens0015,7
0.0,0.0,8,Ens0015,8
0.0,0.0,11,Ens0015,9
1.0,2.0,214,Ens0015,10
1.0,0.0,10,Ens0015,11
0.0,0.571428571428571,22,Ens0015,12
0.0,0.0,18,Ens0015,13
1.0,0.0,50,Ens0015,14
1.0,0.428571428571429,41,Ens0015,15
0.0,0.714285714285714,16,Ens0015,16
0.0,1.0,17,Ens0015,17
0.428571428571429,0.0,9,Ens0015,18
0.428571428571429,0.0,12,Ens0015,19
0.285714285714286,0.0,15,Ens0015,20
20.0,0.571428571428571,398,Ens0016,1
15.0,0.714285714285714,494,Ens0016,2
4.14285714285714,0.0,552,Ens0016,3
23.5714285714286,2.0,451,Ens0016,4
14.4285714285714,0.0,477,Ens0016,5
2.71428571428571,0.0,729,Ens0016,6
10.8571428571429,0.0,521,Ens0016,7
14.2857142857143,0.0,428,Ens0016,8
7.0,0.0,561,Ens0016,9
14.4285714285714,0.0,440,Ens0016,10
9.57142857142857,0.0,505,Ens0016,11
15.1428571428571,0.0,459,Ens0016,12
38.7142857142857,0.857142857142857,185,Ens0016,13
6.28571428571429,1.0,484,Ens0016,14
7.14285714285714,0.0,533,Ens0016,15
14.8571428571429,0.142857142857143,420,Ens0016,16
9.71428571428571,1.14285714285714,542,Ens0016,17
16.2857142857143,0.0,425,Ens0016,18
28.5714285714286,0.428571428571429,255,Ens0016,19
5.71428571428571,0.0,585,Ens0016,20
139.142857142857,137.571428571429,520,Ens0017,1
49.4285714285714,74.2857142857143,753,Ens0017,2
100.0,122.0,578,Ens0017,3
159.428571428571,105.285714285714,252,Ens0017,4
197.285714285714,146.857142857143,407,Ens0017,5
97.5714285714286,132.571428571429,597,Ens0017,6
132.285714285714,86.1428571428571,143,Ens0017,7
162.714285714286,121.0,235,Ens0017,8
128.714285714286,132.714285714286,532,Ens0017,9
140.571428571429,139.285714285714,453,Ens0017,10
157.428571428571,157.714285714286,420,Ens0017,11
142.0,132.0,520,Ens0017,12
177.142857142857,128.142857142857,330,Ens0017,13
132.285714285714,141.142857142857,466,Ens0017,14
161.571428571429,149.857142857143,490,Ens0017,15
72.1428571428571,100.714285714286,661,Ens0017,16
166.428571428571,170.857142857143,393,Ens0017,17
106.714285714286,149.857142857143,556,Ens0017,18
159.571428571429,127.285714285714,416,Ens0017,19
159.857142857143,130.857142857143,398,Ens0017,20
1.42857142857143,6.28571428571429,756,Ens0018,1
3.0,16.1428571428571,690,Ens0018,2
11.4285714285714,9.42857142857143,691,Ens0018,3
1.0,12.8571428571429,715,Ens0018,4
5.28571428571429,13.1428571428571,712,Ens0018,5
4.28571428571429,9.28571428571429,719,Ens0018,6
6.42857142857143,14.7142857142857,760,Ens0018,7
1.85714285714286,10.4285714285714,644,Ens0018,8
3.0,16.4285714285714,694,Ens0018,9
1.85714285714286,11.0,769,Ens0018,10
4.28571428571429,13.7142857142857,735,Ens0018,11
3.71428571428571,12.2857142857143,686,Ens0018,12
2.57142857142857,9.57142857142857,687,Ens0018,13
6.71428571428571,14.4285714285714,702,Ens0018,14
2.28571428571429,13.2857142857143,737,Ens0018,15
5.42857142857143,10.1428571428571,684,Ens0018,16
2.57142857142857,12.8571428571429,660,Ens0018,17
2.85714285714286,10.0,728,Ens0018,18
4.14285714285714,11.0,705,Ens0018,19
1.42857142857143,10.2857142857143,687,Ens0018,20
32.1428571428571,7.14285714285714,5,Ens0019,1
20.2857142857143,9.14285714285714,37,Ens0019,2
14.4285714285714,5.71428571428571,35,Ens0019,3
24.0,17.2857142857143,35,Ens0019,4
17.2857142857143,8.71428571428571,38,Ens0019,5
23.4285714285714,14.8571428571429,25,Ens0019,6
13.7142857142857,11.1428571428571,31,Ens0019,7
12.7142857142857,8.42857142857143,38,Ens0019,8
22.0,8.14285714285714,43,Ens0019,9
15.4285714285714,8.71428571428571,43,Ens0019,10
31.1428571428571,12.2857142857143,31,Ens0019,11
45.4285714285714,9.28571428571429,16,Ens0019,12
19.8571428571429,6.14285714285714,38,Ens0019,13
48.7142857142857,11.0,18,Ens0019,14
0,0,0,Ens0019,15
17.2857142857143,5.42857142857143,45,Ens0019,16
21.8571428571429,4.57142857142857,33,Ens0019,17
17.8571428571429,9.57142857142857,41,Ens0019,18
25.7142857142857,13.8571428571429,35,Ens0019,19
38.7142857142857,7.14285714285714,26,Ens0019,20
164.571428571429,34.8571428571429,1947,Ens001a,1
29.0,11.7142857142857,2673,Ens001a,2
33.2857142857143,7.71428571428571,2760,Ens001a,3
41.4285714285714,10.7142857142857,2649,Ens001a,4
54.1428571428571,12.0,2649,Ens001a,5
64.8571428571429,8.71428571428571,2443,Ens001a,6
60.4285714285714,15.8571428571429,2422,Ens001a,7
45.8571428571429,11.2857142857143,2673,Ens001a,8
31.2857142857143,7.85714285714286,2834,Ens001a,9
42.8571428571429,11.8571428571429,2685,Ens001a,10
57.5714285714286,11.8571428571429,2659,Ens001a,11
88.2857142857143,13.0,2221,Ens001a,12
48.2857142857143,5.42857142857143,2750,Ens001a,13
24.8571428571429,8.14285714285714,2825,Ens001a,14
121.857142857143,22.7142857142857,2134,Ens001a,15
52.7142857142857,8.28571428571429,2598,Ens001a,16
48.4285714285714,15.0,2600,Ens001a,17
62.2857142857143,15.5714285714286,2409,Ens001a,18
36.5714285714286,8.0,2612,Ens001a,19
75.1428571428571,19.8571428571429,2454,Ens001a,20
0.0,0.0,0,Ens001b,1
1.0,0.0,0,Ens001b,2
0.0,0.428571428571429,1,Ens001b,3
0,0,0,Ens001b,4
0.0,0.0,1,Ens001b,5
0.428571428571429,1.0,1,Ens001b,6
0.142857142857143,0.285714285714286,3,Ens001b,7
1.0,0.0,3,Ens001b,8
0.0,0.0,0,Ens001b,9
0.0,0.0,0,Ens001b,10
0.0,0.285714285714286,2,Ens001b,11
0.0,1.0,0,Ens001b,12
0.0,0.571428571428571,4,Ens001b,13
0.0,1.0,1,Ens001b,14
1.0,0.0,3,Ens001b,15
0.0,0.0,2,Ens001b,16
0.0,0.0,0,Ens001b,17
0.0,0.0,1,Ens001b,18
0.0,0.285714285714286,1,Ens001b,19
0.0,0.0,0,Ens001b,20
0,0,0,Ens001c,1
0,0,0,Ens001c,2
0,0,0,Ens001c,3
0,0,0,Ens001c,4
0,0,0,Ens001c,5
0,0,0,Ens001c,6
0,0,0,Ens001c,7
0,0,0,Ens001c,8
0,0,0,Ens001c,9
0,0,0,Ens001c,10
0,0,0,Ens001c,11
0,0,0,Ens001c,12
0,0,0,Ens001c,13
0,0,0,Ens001c,14
0,0,0,Ens001c,15
0,0,0,Ens001c,16
0,0,0,Ens001c,17
0,0,0,Ens001c,18
0,0,0,Ens001c,19
0,0,0,Ens001c,20
6.28571428571429,0.571428571428571,608,Ens001d,1
5.71428571428571,1.0,603,Ens001d,2
7.28571428571429,1.0,552,Ens001d,3
3.14285714285714,2.42857142857143,580,Ens001d,4
8.42857142857143,1.85714285714286,599,Ens001d,5
5.71428571428571,2.0,611,Ens001d,6
6.14285714285714,2.0,631,Ens001d,7
6.57142857142857,0.571428571428571,509,Ens001d,8
12.7142857142857,0.0,541,Ens001d,9
11.0,0.428571428571429,557,Ens001d,10
6.14285714285714,2.42857142857143,563,Ens001d,11
7.42857142857143,0.714285714285714,570,Ens001d,12
8.71428571428571,3.0,486,Ens001d,13
2.0,0.142857142857143,579,Ens001d,14
1.85714285714286,1.28571428571429,589,Ens001d,15
7.71428571428571,2.71428571428571,585,Ens001d,16
19.5714285714286,3.14285714285714,503,Ens001d,17
9.28571428571429,2.71428571428571,555,Ens001d,18
2.42857142857143,0.0,585,Ens001d,19
8.71428571428571,1.14285714285714,595,Ens001d,20
0.0,0.0,0,Ens001e,1
0.714285714285714,0.0,1,Ens001e,2
1.0,0.0,0,Ens001e,3
0.0,0.0,1,Ens001e,4
7.42857142857143,2.42857142857143,7,Ens001e,5
1.0,0.0,0,Ens001e,6
1.57142857142857,0.0,1,Ens001e,7
3.28571428571429,0.428571428571429,2,Ens001e,8
0.0,0.0,0,Ens001e,9
0.0,0.0,1,Ens001e,10
6.42857142857143,3.0,15,Ens001e,11
0.0,1.0,3,Ens001e,12
0.428571428571429,0.428571428571429,2,Ens001e,13
0.0,0.0,0,Ens001e,14
0.285714285714286,0.0,1,Ens001e,15
2.0,0.714285714285714,0,Ens001e,16
0.714285714285714,0.0,1,Ens001e,17
1.85714285714286,0.0,2,Ens001e,18
1.85714285714286,1.0,4,Ens001e,19
2.57142857142857,0.857142857142857,4,Ens001e,20
6.42857142857143,4.85714285714286,99,Ens001f,1
2.42857142857143,0.571428571428571,12,Ens001f,2
1.14285714285714,2.85714285714286,16,Ens001f,3
4.14285714285714,3.71428571428571,41,Ens001f,4
2.28571428571429,2.28571428571429,29,Ens001f,5
7.85714285714286,6.0,171,Ens001f,6
1.0,1.42857142857143,16,Ens001f,7
1.42857142857143,1.0,13,Ens001f,8
5.0,1.28571428571429,35,Ens001f,9
4.85714285714286,1.85714285714286,49,Ens001f,10
2.14285714285714,1.0,8,Ens001f,11
1.42857142857143,1.28571428571429,14,Ens001f,12
5.14285714285714,3.42857142857143,63,Ens001f,13
2.71428571428571,0.714285714285714,33,Ens001f,14
1.57142857142857,0.142857142857143,7,Ens001f,15
1.57142857142857,1.0,18,Ens001f,16
5.71428571428571,8.42857142857143,125,Ens001f,17
6.28571428571429,9.14285714285714,69,Ens001f,18
4.42857142857143,4.14285714285714,52,Ens001f,19
0.428571428571429,0.571428571428571,16,Ens001f,20
0,0,0,Ens001g,1
0,0,0,Ens001g,2
0,0,0,Ens001g,3
0,0,0,Ens001g,4
0.0,0.0,0,Ens001g,5
0,0,0,Ens001g,6
0,0,0,Ens001g,7
0.0,0.0,0,Ens001g,8
0,0,0,Ens001g,9
0,0,0,Ens001g,10
0.0,0.0,0,Ens001g,11
0,0,0,Ens001g,12
0.0,0.0,0,Ens001g,13
0,0,0,Ens001g,14
0,0,0,Ens001g,15
0,0,0,Ens001g,16
0,0,0,Ens001g,17
0,0,0,Ens001g,18
0,0,0,Ens001g,19
0,0,0,Ens001g,20
0,0,0,Ens001h,1
0,0,0,Ens001h,2
0,0,0,Ens001h,3
0,0,0,Ens001h,4
0,0,0,Ens001h,5
0,0,0,Ens001h,6
0,0,0,Ens001h,7
0,0,0,Ens001h,8
0,0,0,Ens001h,9
0,0,0,Ens001h,10
0,0,0,Ens001h,11
0,0,0,Ens001h,12
0,0,0,Ens001h,13
0,0,0,Ens001h,14
0,0,0,Ens001h,15
0,0,0,Ens001h,16
0,0,0,Ens001h,17
0,0,0,Ens001h,18
0,0,0,Ens001h,19
0,0,0,Ens001h,20
0,0,0,Ens001i,1
0,0,0,Ens001i,2
0,0,0,Ens001i,3
0,0,0,Ens001i,4
0,0,0,Ens001i,5
0,0,0,Ens001i,6
0.0,0.0,0,Ens001i,7
0,0,0,Ens001i,8
0,0,0,Ens001i,9
0.0,0.0,0,Ens001i,10
0,0,0,Ens001i,11
0,0,0,Ens001i,12
0,0,0,Ens001i,13
0,0,0,Ens001i,14
0,0,0,Ens001i,15
0.0,0.0,0,Ens001i,16
0,0,0,Ens001i,17
0,0,0,Ens001i,18
0,0,0,Ens001i,19
0.0,0.0,0,Ens001i,20
0.0,3.85714285714286,4273,Ens001j,1
0.0,4.42857142857143,4193,Ens001j,2
0.0,10.5714285714286,4193,Ens001j,3
0.0,4.57142857142857,4242,Ens001j,4
1.14285714285714,14.0,4213,Ens001j,5
0.0,12.1428571428571,4301,Ens001j,6
0.0,5.71428571428571,4190,Ens001j,7
0.0,8.42857142857143,4243,Ens001j,8
0.714285714285714,2.42857142857143,4181,Ens001j,9
0.0,3.42857142857143,4240,Ens001j,10
0.0,7.14285714285714,4332,Ens001j,11
0.571428571428571,8.42857142857143,4286,Ens001j,12
0.285714285714286,6.42857142857143,4222,Ens001j,13
0.0,4.28571428571429,4151,Ens001j,14
0.0,6.42857142857143,4262,Ens001j,15
0.0,4.0,4217,Ens001j,16
0.571428571428571,2.57142857142857,4127,Ens001j,17
1.0,5.42857142857143,4269,Ens001j,18
2.42857142857143,13.0,4290,Ens001j,19
0.0,8.28571428571429,4248,Ens001j,20
0.0,0.0,0,Ens001k,1
0.0,0.0,0,Ens001k,2
0.0,0.0,0,Ens001k,3
0.0,0.0,0,Ens001k,4
0.0,0.0,0,Ens001k,5
0.0,0.0,0,Ens001k,6
0.0,0.0,0,Ens001k,7
0.0,0.0,1,Ens001k,8
0.0,0.0,0,Ens001k,9
0.0,0.0,0,Ens001k,10
0.0,0.0,0,Ens001k,11
0.0,0.0,0,Ens001k,12
0.0,0.0,0,Ens001k,13
0.0,0.0,0,Ens001k,14
0.0,0.0,0,Ens001k,15
0.0,0.0,0,Ens001k,16
0.0,0.0,0,Ens001k,17
0.0,0.0,0,Ens001k,18
0.0,0.0,0,Ens001k,19
0.0,0.0,0,Ens001k,20
1.28571428571429,0.0,19,Ens001l,1
0.0,0.714285714285714,22,Ens001l,2
0.0,0.0,40,Ens001l,3
0.0,0.857142857142857,29,Ens001l,4
0.285714285714286,0.285714285714286,46,Ens001l,5
0.0,0.0,29,Ens001l,6
0.0,0.0,29,Ens001l,7
3.42857142857143,0.428571428571429,25,Ens001l,8
0.0,0.0,27,Ens001l,9
0.0,0.0,32,Ens001l,10
0.0,0.714285714285714,44,Ens001l,11
0.428571428571429,0.0,26,Ens001l,12
0.0,0.0,43,Ens001l,13
0.0,1.42857142857143,43,Ens001l,14
0.0,0.0,38,Ens001l,15
0.0,0.0,38,Ens001l,16
1.28571428571429,0.428571428571429,25,Ens001l,17
0.0,0.714285714285714,35,Ens001l,18
0.0,0.0,58,Ens001l,19
1.85714285714286,1.0,42,Ens001l,20
9.57142857142857,1.57142857142857,4303,Ens001m,1
11.7142857142857,2.85714285714286,4245,Ens001m,2
9.14285714285714,0.0,4228,Ens001m,3
4.57142857142857,0.0,4298,Ens001m,4
4.42857142857143,0.714285714285714,4266,Ens001m,5
12.5714285714286,0.0,4300,Ens001m,6
8.85714285714286,0.0,4168,Ens001m,7
6.42857142857143,0.0,4342,Ens001m,8
6.28571428571429,0.142857142857143,4201,Ens001m,9
14.4285714285714,0.857142857142857,4206,Ens001m,10
10.8571428571429,0.0,4252,Ens001m,11
8.0,0.0,4179,Ens001m,12
12.1428571428571,0.0,4230,Ens001m,13
14.2857142857143,0.0,4178,Ens001m,14
8.0,1.42857142857143,4243,Ens001m,15
13.0,0.571428571428571,4241,Ens001m,16
14.7142857142857,0.0,4248,Ens001m,17
9.42857142857143,0.0,4197,Ens001m,18
12.1428571428571,0.571428571428571,4241,Ens001m,19
15.1428571428571,0.428571428571429,4236,Ens001m,20
35.2857142857143,28.5714285714286,1528,Ens001n,1
69.1428571428571,46.5714285714286,1405,Ens001n,2
158.857142857143,75.1428571428571,1281,Ens001n,3
42.1428571428571,29.2857142857143,1444,Ens001n,4
22.7142857142857,21.2857142857143,1629,Ens001n,5
61.5714285714286,27.4285714285714,1408,Ens001n,6
63.4285714285714,51.1428571428572,1426,Ens001n,7
19.1428571428571,21.0,1460,Ens001n,8
98.0,85.0,1300,Ens001n,9
10.0,11.1428571428571,1756,Ens001n,10
10.1428571428571,15.1428571428571,1641,Ens001n,11
23.0,23.1428571428571,1528,Ens001n,12
29.1428571428571,25.7142857142857,1518,Ens001n,13
17.4285714285714,16.7142857142857,1584,Ens001n,14
78.5714285714286,50.2857142857143,1397,Ens001n,15
3.28571428571429,5.42857142857143,1804,Ens001n,16
177.0,99.4285714285714,1221,Ens001n,17
38.1428571428571,24.0,1518,Ens001n,18
51.0,41.4285714285714,1472,Ens001n,19
25.4285714285714,21.7142857142857,1601,Ens001n,20
0.0,0.0,0,Ens001o,1
0,0,0,Ens001o,2
0.0,0.0,0,Ens001o,3
0.0,0.0,0,Ens001o,4
0.0,0.0,0,Ens001o,5
0,0,0,Ens001o,6
0,0,0,Ens001o,7
0,0,0,Ens001o,8
0,0,0,Ens001o,9
0.0,0.0,0,Ens001o,10
0.0,0.0,0,Ens001o,11
0,0,0,Ens001o,12
0,0,0,Ens001o,13
0,0,0,Ens001o,14
0,0,0,Ens001o,15
0,0,0,Ens001o,16
0.0,0.0,0,Ens001o,17
0,0,0,Ens001o,18
0,0,0,Ens001o,19
0,0,0,Ens001o,20
11.2857142857143,24.1428571428571,869,Ens001p,1
8.0,27.1428571428571,915,Ens001p,2
5.28571428571429,19.0,330,Ens001p,3
14.5714285714286,20.0,773,Ens001p,4
16.1428571428571,27.5714285714286,748,Ens001p,5
11.0,22.8571428571429,903,Ens001p,6
1.57142857142857,7.14285714285714,113,Ens001p,7
13.0,22.0,768,Ens001p,8
14.2857142857143,37.0,976,Ens001p,9
15.2857142857143,24.5714285714286,864,Ens001p,10
11.0,29.8571428571429,911,Ens001p,11
7.28571428571429,20.4285714285714,446,Ens001p,12
9.57142857142857,22.2857142857143,429,Ens001p,13
8.14285714285714,24.7142857142857,812,Ens001p,14
18.1428571428571,30.7142857142857,762,Ens001p,15
13.2857142857143,28.7142857142857,806,Ens001p,16
10.8571428571429,23.5714285714286,1006,Ens001p,17
9.42857142857143,26.2857142857143,499,Ens001p,18
7.28571428571429,30.1428571428571,687,Ens001p,19
13.7142857142857,24.2857142857143,636,Ens001p,20
71.7142857142857,60.4285714285714,193,Ens001q,1
63.8571428571429,65.2857142857143,167,Ens001q,2
92.2857142857143,68.1428571428571,138,Ens001q,3
95.7142857142857,50.2857142857143,62,Ens001q,4
40.4285714285714,44.4285714285714,251,Ens001q,5
119.857142857143,68.7142857142857,142,Ens001q,6
56.1428571428572,71.4285714285714,218,Ens001q,7
100.714285714286,61.2857142857143,93,Ens001q,8
69.5714285714286,70.0,216,Ens001q,9
109.571428571429,68.8571428571429,136,Ens001q,10
112.0,71.5714285714286,132,Ens001q,11
86.4285714285714,79.7142857142857,180,Ens001q,12
104.0,77.8571428571429,142,Ens001q,13
84.4285714285714,66.1428571428571,175,Ens001q,14
45.0,47.2857142857143,230,Ens001q,15
97.1428571428571,65.2857142857143,160,Ens001q,16
103.571428571429,71.7142857142857,154,Ens001q,17
111.428571428571,78.4285714285714,113,Ens001q,18
86.1428571428571,61.1428571428572,165,Ens001q,19
96.2857142857143,86.2857142857143,145,Ens001q,20
0,0,0,Ens001r,1
0,0,0,Ens001r,2
0,0,0,Ens001r,3
0.0,0.0,0,Ens001r,4
0,0,0,Ens001r,5
0,0,0,Ens001r,6
0,0,0,Ens001r,7
0.0,0.0,0,Ens001r,8
0,0,0,Ens001r,9
0.0,0.0,0,Ens001r,10
0,0,0,Ens001r,11
0,0,0,Ens001r,12
0,0,0,Ens001r,13
0,0,0,Ens001r,14
0.0,0.0,0,Ens001r,15
0,0,0,Ens001r,16
0,0,0,Ens001r,17
0,0,0,Ens001r,18
0.0,0.0,0,Ens001r,19
0,0,0,Ens001r,20
2.71428571428571,5.0,1528,Ens001s,1
2.28571428571429,8.28571428571429,1492,Ens001s,2
4.0,4.71428571428571,1520,Ens001s,3
1.0,6.28571428571429,1575,Ens001s,4
1.57142857142857,3.28571428571429,1483,Ens001s,5
1.57142857142857,8.0,1558,Ens001s,6
2.0,9.14285714285714,1475,Ens001s,7
5.14285714285714,15.8571428571429,1541,Ens001s,8
